Lab Collection Date,Parish,Daily Test Count,Daily Negative Test Count,Daily Positive Test Count,Daily Case Count
12/15/2020,Allen,205,191,14,9
12/16/2020,Allen,141,133,8,8
12/17/2020,Allen,129,110,18,15
12/18/2020,Allen,99,91,8,8
12/19/2020,Allen,22,19,3,3
12/20/2020,Allen,29,26,3,2
12/21/2020,Allen,215,195,18,17
12/22/2020,Allen,141,130,11,8
12/23/2020,Allen,105,78,27,24
12/24/2020,Allen,57,49,8,7
12/25/2020,Allen,3,3,0,0
12/26/2020,Allen,32,22,10,9
12/27/2020,Allen,38,29,9,8
12/28/2020,Allen,201,180,21,18
12/29/2020,Allen,151,133,17,17
12/30/2020,Allen,190,170,20,18
12/31/2020,Allen,186,171,15,14
1/1/2021,Allen,44,35,9,9
1/2/2021,Allen,36,22,14,14
1/3/2021,Allen,36,22,14,9
1/4/2021,Allen,248,219,29,28
1/5/2021,Allen,186,173,13,10
1/6/2021,Allen,125,113,12,10
1/7/2021,Allen,185,174,10,8
1/8/2021,Allen,95,80,15,13
